id,statement,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,exam_year,exam_board,exam_institution,exam_region,tags,areas_conhecimento,assuntos,anulada,ai_decs_descriptors
25588,"Paciente A.S.E, sexo masculino, 70 anos, hipertenso, diabético e tabagista, deu entrada no pronto atendimento com quadro de dor torácica em aperto e irradiação para membro superior esquerdo e mandíbula. Relata que a dor iniciou e piorou há 4 horas durante uma caminhada e que melhora ao repouso. Realizou um eletrocardiograma com o traçado a seguir: Radiografia de tórax dentro dos padrões de normalidade Laboratório sem alterações, exceto por troponina ultrassensível solicitada na admissão com o valor de 5,5 ng/L (valor de referência (<0,1 ng/L). Sobre o caso acima, é correto afirmar que se trata de:","Um quadro de dor torácica típica, enquadrando-se como angina instável.","Um quadro de dor torácica atípica, como provável causa angina estável.",Um quadro de infarto agudo do miocárdio sem supra do segmento ST.,Um quadro de infarto agudo do miocárdio com supra do segmento ST.,,C,,2024,CESUPA,,PA,,,,false,"[{""term"":""Abdome Agudo"",""code"":""D000006"",""tree_ids"":[""C23.888.592.612.054.200"",""C23.888.821.030.249""],""hierarchy_path"":""Doenças › C23.888.592.612.054.200"",""scope_note"":""Síndrome clínica caracterizada por dor abdominal intensa, localizada e de início rápido. O abdome agudo pode ser causado por uma variedade de transtornos, lesões ou doenças."",""name_en"":""Abdomen, Acute"",""role"":""primary""},{""term"":""Calcimicina"",""code"":""D000001"",""tree_ids"":[""D02.355.291.933.125"",""D02.540.576.625.125"",""D03.633.100.221.173"",""D04.345.241.654.125"",""D04.345.674.625.125""],""hierarchy_path"":""Compostos Químicos e Drogas › D02.355.291.933.125"",""scope_note"":""Antibiótico ionóforo poliéter, de Streptomyces chartreusensis. Liga-se a e transporta CÁLCIO e outros cátions bivalentes através das membranas e desacopla a fosforilação oxidativa, ao inibir a ATPase mitocondrial de fígado de rato. A substância é usada principalmente como ferramenta bioquímica para estudar o papel de íons bivalentes nos vários sistemas biológicos."",""name_en"":""Calcimycin"",""role"":""secondary""},{""term"":""Aceleração"",""code"":""D000054"",""tree_ids"":[""G01.482.107""],""hierarchy_path"":""Fenômenos Biológicos › G01.482.107"",""scope_note"":""Um aumento na taxa de velocidade."",""name_en"":""Acceleration"",""role"":""secondary""},{""term"":""Absenteísmo"",""code"":""D000041"",""tree_ids"":[""F02.784.692.107"",""SP8.095.830.143"",""VS4.002.001.002.002""],""hierarchy_path"":""Psiquiatria e Psicologia › F02.784.692.107"",""scope_note"":""Ausência crônica ao trabalho ou a outras obrigações."",""name_en"":""Absenteeism"",""role"":""secondary""},{""term"":""Eletrocardiografia Ambulatorial"",""code"":""29417"",""tree_ids"":[""E01.370.370.380.240.230"",""E01.370.405.240.230"",""E01.370.520.500.230""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E01.370.370.380.240.230"",""role"":""secondary""},{""term"":""Diabetes Autoimune Latente em Adultos"",""code"":""56402"",""tree_ids"":[""C18.452.394.750.714"",""C19.246.656"",""C20.111.576""],""hierarchy_path"":""Doenças › C18.452.394.750.714"",""role"":""secondary""}]"
25587,"Paciente S.L.R, 76 anos, comparece em consulta ambulatorial após queixas de palpitação, relata ser portador de hipertensão arterial há 10 anos, no momento controlada, e ter sofrido um AVE isquêmico há 5 anos, tendo como sequela diminuição da força em membro superior esquerdo, nega outros antecedentes. Atualmente em uso de losartana 50 mg de 12/12h e AAS 100 mg 1x ao dia. Exame físico mostrando ausculta cardíaca irregular, sem outras alterações. Realizou um eletrocardiograma com o seguinte traçado: Sobre o caso clínico é correto afirmar que:","Trata-se de um quadro de fibrilação atrial, com CHA2DS2-VASc = 5 pontos, indicando a manutenção do AAS para evitar a formação de novos trombos.","Trata-se de um quadro de flutter atrial, com CHA2DS2-VASc = 4 pontos, necessitando a implementação de anticoagulação oral com varfarina.","Trata-se de um quadro de fibrilação atrial crônica, com CHA2DS2-VASc = 4 pontos, sendo mandatório a prescrição de anticoagulação oral, exceto se o paciente apresentar um HAS-BLED a 3.","Trata-se de um quadro de fibrilação atrial, com CHA2DS2-VASc = 5 pontos, indicando a anticoagulação oral com varfarina ou um DOAC, independente da pontuação do HAS-BLED.",,D,,2024,CESUPA,,PA,,,,false,"[{""term"":""Fibrilação Atrial"",""code"":""1287"",""tree_ids"":[""C14.280.067.198"",""C23.550.073.198""],""hierarchy_path"":""Doenças › C14.280.067.198"",""role"":""primary""}]"
25586,"Paciente I.A.P, 66 anos, sexo feminino, comparece à consulta de rotina na UBS após longo período sem avaliação médica. Relata ter procurado atendimento após ter aferição de pressão arterial em consulta de urgência devido quadro gripal com PA = 172x89 mmHg há 15 dias. No momento da avaliação, a paciente está assintomática. Após utilização de técnica adequada, foi observada a pressão arterial média em três aferições 182x102 mmHg. Sobre o quadro, de acordo com a Diretriz Brasileira de Hipertensão Arterial de 2020, é correto afirmar que:","O diagnóstico de hipertensão arterial sistêmica pode ser firmado, com a necessidade de tratamento com combinação de classes de anti-hipertensivos.","Para a confirmação do diagnóstico, é necessário, a realização de uma monitorização ambulatorial da pressão arterial (MAPA).","A paciente pode ser orientada à mudança de hábitos de vida, como praticar atividade física e controlar a dieta, e retornar, para nova avaliação, em 15 dias.","Devido ao grau de hipertensão arterial ser classificado como estágio 3, é recomendado a associação de IECA e BRA para evitar lesões de órgão alvo.",,A,,2024,CESUPA,,PA,,,,false,"[{""term"":""Tomada de Decisão Clínica"",""code"":""D000066491"",""tree_ids"":[""E01.055""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E01.055"",""scope_note"":""Processo de formulação de um diagnóstico baseado no histórico médico-clínico e em exames físicos ou mentais e/ou a escolha de uma intervenção apropriada."",""name_en"":""Clinical Decision-Making"",""role"":""primary""},{""term"":""Aborto Terapêutico"",""code"":""D000032"",""tree_ids"":[""E04.520.050.060""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E04.520.050.060"",""scope_note"":""Aborto induzido para salvar a vida ou a saúde, física ou mental, de uma mulher grávida; às vezes efetuado após estupro ou incesto. (Dorland, 28a ed.)"",""name_en"":""Abortion, Therapeutic"",""role"":""primary""},{""term"":""Aceleração"",""code"":""D000054"",""tree_ids"":[""G01.482.107""],""hierarchy_path"":""Fenômenos Biológicos › G01.482.107"",""scope_note"":""Um aumento na taxa de velocidade."",""name_en"":""Acceleration"",""role"":""primary""},{""term"":""Abortivos não Esteroides"",""code"":""D000020"",""tree_ids"":[""D27.505.696.875.131.100"",""D27.505.954.705.131.100""],""hierarchy_path"":""Compostos Químicos e Drogas › D27.505.696.875.131.100"",""scope_note"":""Compostos químicos não esteroides com atividade abortiva."",""name_en"":""Abortifacient Agents, Nonsteroidal"",""role"":""secondary""},{""term"":""Monitorização Ambulatorial da Pressão Arterial"",""code"":""32339"",""tree_ids"":[""E01.370.370.140.100"",""E01.370.520.500.100""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E01.370.370.140.100"",""role"":""secondary""},{""term"":""Inibidores da Enzima Conversora de Angiotensina"",""code"":""22832"",""tree_ids"":[""D27.505.519.389.745.085""],""hierarchy_path"":""Compostos Químicos e Drogas › D27.505.519.389.745.085"",""role"":""secondary""},{""term"":""Estilo de Vida Saudável"",""code"":""56713"",""tree_ids"":[""F01.829.458.205""],""hierarchy_path"":""Psiquiatria e Psicologia › F01.829.458.205"",""role"":""secondary""}]"
25585,"Paciente J.S.M, Sexo masculino, 62 anos, com história de hipertensão de longa data, ecocardiograma com fração de ejeção de 35%, iniciou acompanhamento há 6 meses, quando se apresentou com sinais de congestão e dispneia aos esforços. Agora, se encontra em uso de tratamento clínico otimizado, no momento, assintomático. Assinale a alternativa que descreve a classificação da insuficiência cardíaca baseada nos sintomas, história clínica e na progressão da doença desse paciente:","Insuficiência cardíaca com fração de ejeção reduzida, em estágio A, já que o paciente se encontra assintomático.","Insuficiência cardíaca com fração de ejeção levemente reduzida, em estágio B, já que existe doença cardíaca estrutural, mas encontra-se assintomático.","Insuficiência cardíaca com fração de ejeção reduzida, em estágio C, pois apresentou, no passado, sintomas de IC.","Insuficiência cardíaca com fração de ejeção preservada, em estágio D, devido a fração de ejeção estar acima de 30%.",,C,,2024,CESUPA,,PA,,,,false,"[{""term"":""Insuficiência Cardíaca Sistólica"",""code"":""52612"",""tree_ids"":[""C14.280.434.676""],""hierarchy_path"":""Doenças › C14.280.434.676"",""role"":""primary""}]"
25584,"O acesso universal ao tratamento e à prevenção da infecção pelo HIV e das demais infecções sexualmente transmissíveis possibilitou transformar o cenário da epidemia no país. A queda nas taxas de transmissão vertical do HIV, a redução da morbimortalidade da infecção e o aumento da expectativa e qualidade de vida das pessoas que vivem com HIV e aids são uma realidade, caracterizando o atual perfil crônico da doença. Analise as afirmações abaixo sobre HIV/aids: I. A avaliação da elegibilidade para o uso da PrEP deve ser iniciada durante a abordagem de gerenciamento de risco com o indivíduo, observando suas práticas e parcerias sexuais, sua dinâmica social e os contextos específicos associados a um maior risco de infecção. II. Pessoas em parceria sorodiscordante para o HIV também são consideradas prioritárias para uso da PrEP. As evidências científicas já indicam a baixa transmissibilidade de HIV por via sexual quando uma pessoa HIV positiva está sob terapia antirretroviral (TARV) há mais de seis meses, apresenta carga viral indetectável e não tem nenhuma outra IST. III. O termo  Prevenção Combinada  remete à conjugação de diferentes ações de prevenção às IST, ao HIV e às hepatites virais e seus fatores associados. IV. O melhor método é aquele que o indivíduo escolhe, com auxílio do/da profissional da saúde, e que atende suas necessidades sexuais e de proteção. Apenas um método de intervenção, o método de barreiras, é uma prevenção isolada que se mostrou suficiente eficaz para reduzir novas infecções. Estão corretas:",Apenas I e II e III.,Apenas III e IV.,Apenas I e II.,Todas estão corretas.,,A,,2024,CESUPA,,PA,,,,false,"[{""term"":""Síndrome de Imunodeficiência Adquirida dos Símios"",""code"":""29119"",""tree_ids"":[""C01.925.782.815.616.850"",""C01.925.839.850"",""C22.735.500.850""],""hierarchy_path"":""Doenças › C01.925.782.815.616.850"",""role"":""primary""},{""term"":""Prevenção de Acidentes"",""code"":""D000056"",""tree_ids"":[""N06.850.135.060"",""SH1.050.313.562.601.150"",""VS4.002.001.001.007.002""],""hierarchy_path"":""Saúde › N06.850.135.060"",""scope_note"":""Esforços e projetos para reduzir a incidência de eventos indesejáveis não previstos em vários ambientes e situações."",""name_en"":""Accident Prevention"",""role"":""secondary""},{""term"":""Anormalidades Congênitas"",""code"":""D000013"",""tree_ids"":[""C16.131""],""hierarchy_path"":""Doenças › C16.131"",""scope_note"":""Malformações de órgãos ou partes do corpo durante o desenvolvimento no útero."",""name_en"":""Congenital Abnormalities"",""role"":""secondary""},{""term"":""Aborto Séptico"",""code"":""D000031"",""tree_ids"":[""C01.674.173"",""C12.050.703.039.256"",""C12.050.703.700.173""],""hierarchy_path"":""Doenças › C01.674.173"",""scope_note"":""Qualquer tipo de aborto (induzido ou espontâneo) que está associado com infecção do ÚTERO e seus anexos. Caracteriza-se por FEBRE, sensibilidade uterina e supuração fétida."",""name_en"":""Abortion, Septic"",""role"":""secondary""},{""term"":""Carga Viral"",""code"":""33123"",""tree_ids"":[""E01.370.225.875.950"",""E05.200.875.950"",""G06.920.850""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E01.370.225.875.950"",""role"":""secondary""},{""term"":""Terapia Antirretroviral de Alta Atividade"",""code"":""35395"",""tree_ids"":[""E02.319.310.075""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E02.319.310.075"",""role"":""secondary""}]"
25583,"M.Q.R, 35 anos, feminino, casada, técnica de enfermagem, realizou sorologia para Hepatite e foi chamada no setor de saúde ocupacional para entrega do resultado: anti-HBs positivo, HBsAg negativo, HBeAg negativo, anti-HCV positivo. Diante dos resultados podemos afirmar que:",A paciente não realizou imunização para Hepatite B.,O anti-HCV positivo confirma a infecção crônica pelo Vírus C.,Deve ser solicitado exame para detecção de HCV-RNA para identificar infecção ativa.,Podemos confirmar o diagnóstico de Hepatite B com replicação viral.,,C,,2024,CESUPA,,PA,,,,false,"[{""term"":""Hepatite C"",""code"":""D006526"",""tree_ids"":[""C01.221.250.750"",""C01.925.440.440"",""C01.925.782.350.350"",""C06.552.380.705.440""],""hierarchy_path"":""Doenças › C01.221.250.750"",""scope_note"":""INFLAMAÇÃO do FÍGADO em humanos causada por VIRUS DA HEPATITE C, um virus com RNA de fita única. Seu período de incubação é de 30 a 90 dias. A hepatite C é principalmente transmitida por sangue contaminado por via parenteral e está, com frequência, associada com transfusões e abuso de drogas. Entretanto, em vários casos a fonte da infecção da hepatite C é desconhecida."",""name_en"":""Hepatitis C"",""role"":""primary""},{""term"":""Hepatite B"",""code"":""D006509"",""tree_ids"":[""C01.221.250.500"",""C01.925.256.430.400"",""C01.925.440.435"",""C06.552.380.705.437""],""hierarchy_path"":""Doenças › C01.221.250.500"",""scope_note"":""INFLAMAÇÃO do FÍGADO em humanos causada por um membro do gênero ORTHOHEPADNAVIRUS, o VIRUS DA HEPATITE B. É principalmente transmitida por exposição parenteral, como transfusão do sangue contaminado como de produtos sanguíneos, mas também pode ser transmitida por via sexual ou contato íntimo pessoal."",""name_en"":""Hepatitis B"",""role"":""primary""},{""term"":""Anticorpos Anti-Hepatite C"",""code"":""D018937"",""tree_ids"":[""D12.776.124.486.485.114.254.450.510"",""D12.776.124.790.651.114.254.450.510"",""D12.776.377.715.548.114.254.450.510""],""hierarchy_path"":""Compostos Químicos e Drogas › D12.776.124.486.485.114.254.450.510"",""scope_note"":""Anticorpos contra os ANTÍGENOS DA HEPATITE C, inclusive aqueles contra o envelope, o core, e as proteínas não estruturais."",""name_en"":""Hepatitis C Antibodies"",""role"":""secondary""},{""term"":""Testes Sorológicos"",""code"":""D012698"",""tree_ids"":[""E01.370.225.812.735"",""E05.200.812.735"",""E05.478.594.760""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E01.370.225.812.735"",""scope_note"":""Procedimentos diagnósticos envolvendo reações de imunoglobulina."",""name_en"":""Serologic Tests"",""role"":""secondary""}]"
25582,"R.Q.S, sexo feminino, 30 anos, apresentando há 24 horas febre, calafrios, disúria, náuseas, punho-percussão lombar positiva no lado Direito. Diante do quadro clínico, pode-se afirmar que:","O provável diagnóstico clínico é de cistite, uma vez que existe a presença de sintomas urinários.",Um exame urocultura com 10000 colônias de bactérias define o diagnóstico de Infecção de trato urinário.,Pode ser realizado o tratamento ambulatorial com ciprofloxacino por 7 dias e levofloxacino por 5 dias.,A nitrofurantoína e a fosfomicina podem ser utilizadas no tratamento dessa paciente.,,C,,2024,CESUPA,,PA,,,,false,"[{""term"":""Abscesso Peritonsilar"",""code"":""D000039"",""tree_ids"":[""C01.748.561.750.500"",""C01.830.025.675"",""C07.550.781.750.500"",""C08.730.561.750.500"",""C09.775.649.750.500""],""hierarchy_path"":""Doenças › C01.748.561.750.500"",""scope_note"":""Acúmulo de material purulento na área entre a TONSILA PALATINA e sua cápsula."",""name_en"":""Peritonsillar Abscess"",""role"":""primary""},{""term"":""Aborto Séptico"",""code"":""D000031"",""tree_ids"":[""C01.674.173"",""C12.050.703.039.256"",""C12.050.703.700.173""],""hierarchy_path"":""Doenças › C01.674.173"",""scope_note"":""Qualquer tipo de aborto (induzido ou espontâneo) que está associado com infecção do ÚTERO e seus anexos. Caracteriza-se por FEBRE, sensibilidade uterina e supuração fétida."",""name_en"":""Abortion, Septic"",""role"":""secondary""},{""term"":""Calcimicina"",""code"":""D000001"",""tree_ids"":[""D02.355.291.933.125"",""D02.540.576.625.125"",""D03.633.100.221.173"",""D04.345.241.654.125"",""D04.345.674.625.125""],""hierarchy_path"":""Compostos Químicos e Drogas › D02.355.291.933.125"",""scope_note"":""Antibiótico ionóforo poliéter, de Streptomyces chartreusensis. Liga-se a e transporta CÁLCIO e outros cátions bivalentes através das membranas e desacopla a fosforilação oxidativa, ao inibir a ATPase mitocondrial de fígado de rato. A substância é usada principalmente como ferramenta bioquímica para estudar o papel de íons bivalentes nos vários sistemas biológicos."",""name_en"":""Calcimycin"",""role"":""secondary""},{""term"":""Abdome Agudo"",""code"":""D000006"",""tree_ids"":[""C23.888.592.612.054.200"",""C23.888.821.030.249""],""hierarchy_path"":""Doenças › C23.888.592.612.054.200"",""scope_note"":""Síndrome clínica caracterizada por dor abdominal intensa, localizada e de início rápido. O abdome agudo pode ser causado por uma variedade de transtornos, lesões ou doenças."",""name_en"":""Abdomen, Acute"",""role"":""secondary""},{""term"":""Ameaça de Aborto"",""code"":""D000033"",""tree_ids"":[""C12.050.703.090""],""hierarchy_path"":""Doenças › C12.050.703.090"",""scope_note"":""HEMORRAGIA UTERINA em uma GRAVIDEZ com menos de 20 semanas, sem dilatação cervical (ver PRIMEIRA FASE DO TRABALHO DE PARTO). É caracterizado por sangramento vaginal, desconforto dorsal inferior, ou cãimbra pélvica na linha média e fator de risco para ABORTO ESPONTÂNEO."",""name_en"":""Abortion, Threatened"",""role"":""secondary""},{""term"":""Calafrios"",""code"":""35319"",""tree_ids"":[""C23.888.208""],""hierarchy_path"":""Doenças › C23.888.208"",""role"":""secondary""}]"
25581,"R.M.T, 50 anos, procedente de Bragança, técnica de enfermagem, apresentando há quatro semanas febre aferida diariamente, com temperatura de 38,5o , realizou vários atendimentos ambulatoriais com a realização de hemograma, Rx de tórax e Urina tipo I, sem alterações. Diante deste enunciado podemos afirmar que:",Pela descrição clínica trata-se de um caso de febre de origem indeterminada (FOI) com provável etiologia neoplásica.,Trata-se de FOI em paciente neutropênico e diagnóstico por métodos invasivos deve ser considerado para o diagnóstico etiológico.,"Os testes diagnósticos devem ser solicitados amplamente, baseados em possibilidades Diagnósticos de FOI.",Trata-se de um caso de FOI e exame físico detalhado e frequente é o ponto básico desta investigação.,,D,,2024,CESUPA,,PA,,,,false,"[{""term"":""Aborto Séptico"",""code"":""D000031"",""tree_ids"":[""C01.674.173"",""C12.050.703.039.256"",""C12.050.703.700.173""],""hierarchy_path"":""Doenças › C01.674.173"",""scope_note"":""Qualquer tipo de aborto (induzido ou espontâneo) que está associado com infecção do ÚTERO e seus anexos. Caracteriza-se por FEBRE, sensibilidade uterina e supuração fétida."",""name_en"":""Abortion, Septic"",""role"":""primary""},{""term"":""Tomada de Decisão Clínica"",""code"":""D000066491"",""tree_ids"":[""E01.055""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E01.055"",""scope_note"":""Processo de formulação de um diagnóstico baseado no histórico médico-clínico e em exames físicos ou mentais e/ou a escolha de uma intervenção apropriada."",""name_en"":""Clinical Decision-Making"",""role"":""secondary""}]"
25580,"Paciente diabético compensado, apresentando a quatro dias febre aferida de 39o , mialgias artralgias, dor retro orbitária. Ao exame regular estado geral, febril, PA: 120 X 80 mmHg, FC; 98 bpm, abdome plano, indolor a palpação, sem visceromegalias, prova do laço positiva. De acordo com a classificação de risco proposta pelo Ministério da Saúde, o paciente deve ser:","Classificado como pertencente ao grupo A e o tratamento deve ser hidratação endovenosa, com estabilização do quadro e acompanhamento ambulatorial.","Classificado como pertencente ao grupo B, realizando hidratação oral, devendo permanecer em observação até resultado de exames e reavaliação clínica.","Classificado como pertencente ao grupo C, devendo realizar hidratação endovenosa e acompanhamento no leito de observação até estabilização clínica.","Classificado como pertencente ao grupo D, devendo realizar hidratação endovenosa em leito de urgência e em caso de agravamento deverá ser hospitalizado.",,B,,2024,CESUPA,,PA,,,,false,"[{""term"":""Dengue Grave"",""code"":""33342"",""tree_ids"":[""C01.920.852.157.200"",""C01.925.081.270.200"",""C01.925.782.350.250.214.200"",""C01.925.782.417.214.200""],""hierarchy_path"":""Doenças › C01.920.852.157.200"",""role"":""primary""},{""term"":""Acomodação Ocular"",""code"":""D000065"",""tree_ids"":[""G14.010""],""hierarchy_path"":""Fenômenos Biológicos › G14.010"",""scope_note"":""Ajuste dióptrico do OLHO (para obter, de um objeto observado, a nitidez máxima da imagem na retina) em relação à capacidade, ao mecanismo ou ao processo. É a obtenção de alterações refrativas através de mudanças na forma do CRISTALINO. Refere-se vagamente ao ajuste ocular da VISÃO OCULAR a várias distâncias. (Tradução livre do original: Cline et al., Dictionary of Visual Science, 4th ed.)"",""name_en"":""Accommodation, Ocular"",""role"":""secondary""},{""term"":""Absorção"",""code"":""D000042"",""tree_ids"":[""G01.015"",""G02.010"",""G03.015"",""G03.787.024"",""G07.690.725.015"",""SP4.606.573.090""],""hierarchy_path"":""Fenômenos Biológicos › G01.015"",""scope_note"":""Processos físicos ou fisiológicos pelos quais substâncias, tecidos, células, etc. absorvem ou assimilam outras substâncias ou energia."",""name_en"":""Absorption"",""role"":""secondary""},{""term"":""Artralgia"",""code"":""32350"",""tree_ids"":[""C05.550.091"",""C23.888.592.612.094"",""F02.830.816.444.350"",""G11.561.790.444.350""],""hierarchy_path"":""Doenças › C05.550.091"",""role"":""secondary""},{""term"":""Diabetes Autoimune Latente em Adultos"",""code"":""56402"",""tree_ids"":[""C18.452.394.750.714"",""C19.246.656"",""C20.111.576""],""hierarchy_path"":""Doenças › C18.452.394.750.714"",""role"":""secondary""}]"
25579,"Mulher de 66 anos de idade evolui há quatro dias com tosse produtiva com expectoração purulenta, sensação febril e dor torácica ventilatório dependente. Nega tabagismo, etilismo, hipertensão e diabetes, é portadora de artrite reumatoide e faz uso, por conta própria, de prednisona 15 mg/dia por longa data. Exame físico: regular, estado geral, consciente e orientada, normocorada, sem edemas. AC: ritmo cardíaco regular em 2 tempos sem sopros FC: 90 bpm PA: 112 x 80 mmHg AP: MV presente com crepitações em terço superior direito FR: 25 ipm Abdome: nada digno de nota. Realizou exames abaixo: Sobre o caso acima, assinale a alternativa correta:",Necessita de internação em UTI e uso de antibiótico endovenoso.,"Não necessita de internação e deve ser prescrito, amoxicilina 875mg de 12/12 horas.",Necessita de internação e fazer uso de levofloxacino 750mg endovenoso.,"Não necessita de internação e deve ser prescrito, amoxicilina com azitromicina.",,C,,2024,CESUPA,,PA,,,,false,"[{""term"":""Prednisona"",""code"":""22622"",""tree_ids"":[""D04.210.500.745.432.719.702""],""hierarchy_path"":""Compostos Químicos e Drogas › D04.210.500.745.432.719.702"",""role"":""primary""},{""term"":""Artrite Juvenil"",""code"":""1177"",""tree_ids"":[""C05.550.114.122"",""C05.799.056"",""C17.300.775.049"",""C20.111.198""],""hierarchy_path"":""Doenças › C05.550.114.122"",""role"":""primary""},{""term"":""Pneumonia Necrosante"",""code"":""56377"",""tree_ids"":[""C01.748.610.608"",""C08.381.677.608"",""C08.730.610.608""],""hierarchy_path"":""Doenças › C01.748.610.608"",""role"":""primary""},{""term"":""Abdome Agudo"",""code"":""D000006"",""tree_ids"":[""C23.888.592.612.054.200"",""C23.888.821.030.249""],""hierarchy_path"":""Doenças › C23.888.592.612.054.200"",""scope_note"":""Síndrome clínica caracterizada por dor abdominal intensa, localizada e de início rápido. O abdome agudo pode ser causado por uma variedade de transtornos, lesões ou doenças."",""name_en"":""Abdomen, Acute"",""role"":""secondary""},{""term"":""Calcimicina"",""code"":""D000001"",""tree_ids"":[""D02.355.291.933.125"",""D02.540.576.625.125"",""D03.633.100.221.173"",""D04.345.241.654.125"",""D04.345.674.625.125""],""hierarchy_path"":""Compostos Químicos e Drogas › D02.355.291.933.125"",""scope_note"":""Antibiótico ionóforo poliéter, de Streptomyces chartreusensis. Liga-se a e transporta CÁLCIO e outros cátions bivalentes através das membranas e desacopla a fosforilação oxidativa, ao inibir a ATPase mitocondrial de fígado de rato. A substância é usada principalmente como ferramenta bioquímica para estudar o papel de íons bivalentes nos vários sistemas biológicos."",""name_en"":""Calcimycin"",""role"":""secondary""},{""term"":""Aborto Retido"",""code"":""D000030"",""tree_ids"":[""C12.050.703.039.173""],""hierarchy_path"":""Doenças › C12.050.703.039.173"",""scope_note"":""Retenção no ÚTERO de um FETO morto, dois meses ou mais depois de sua MORTE."",""name_en"":""Abortion, Missed"",""role"":""secondary""}]"
25578,"Homem de 65 anos de idade é ex-tabagista e portador de DPOC, faz uso diário da associação indacaterol + glicopirrônio inalatórios. Evolui sem necessidade de idas a UPA, mas mantem dispneia mMRC: 2, sem tosse ou expectoração com rouquidão iniciada no último mês. Nega emagrecimento e hemoptoicos. Sobre o caso, assinale a alternativa correta:",Manter uso da associação indacaterol + glicopirrônio inalatórios e acrescentar corticoide inalatório como a budesonida.,Trocar a associação LABA + LAMA e associar roflumilaste e corticoide inalatório como a beclometasona.,Manter uso da associação indacaterol + glicopirrônio inalatórios e solicitar tomografia computadorizada de tórax.,Trocar LABA + LAMA por tiotrópio + olodaterol inalatórios e solicitar hemograma para observar necessidade de corticoide inalatório.,,C,,2024,CESUPA,,PA,,,,false,"[{""term"":""Doença Pulmonar Obstrutiva Crônica"",""code"":""36008"",""tree_ids"":[""C08.381.495.389"",""C23.550.291.500.875""],""hierarchy_path"":""Doenças › C08.381.495.389"",""role"":""primary""},{""term"":""Absenteísmo"",""code"":""D000041"",""tree_ids"":[""F02.784.692.107"",""SP8.095.830.143"",""VS4.002.001.002.002""],""hierarchy_path"":""Psiquiatria e Psicologia › F02.784.692.107"",""scope_note"":""Ausência crônica ao trabalho ou a outras obrigações."",""name_en"":""Absenteeism"",""role"":""secondary""},{""term"":""Abortivos Esteroides"",""code"":""D000021"",""tree_ids"":[""D27.505.696.875.131.200"",""D27.505.954.705.131.200""],""hierarchy_path"":""Compostos Químicos e Drogas › D27.505.696.875.131.200"",""scope_note"":""Compostos esteroides com atividade abortiva."",""name_en"":""Abortifacient Agents, Steroidal"",""role"":""secondary""},{""term"":""Abrina"",""code"":""D000036"",""tree_ids"":[""D08.811.277.450.430.700.750.111"",""D12.776.503.499.249"",""D12.776.765.678.906.111""],""hierarchy_path"":""Compostos Químicos e Drogas › D08.811.277.450.430.700.750.111"",""scope_note"":""Lectina tóxica derivada das sementes de jequiriti, Abrus precatorius L. Veneno muito ativo. Cinco proteínas diferentes foram isoladas até o momento: aglutinina Abrus, o componente responsável pela atividade de hemaglutinação, e abrinas a-d, os princípios tóxicos, cada um constituído por duas cadeias peptídicas unidas por pontes dissulfeto."",""name_en"":""Abrin"",""role"":""secondary""},{""term"":""Tomografia Computadorizada por Raios X"",""code"":""24375"",""tree_ids"":[""E01.370.350.350.810"",""E01.370.350.600.350.700.810"",""E01.370.350.700.700.810"",""E01.370.350.700.810.810"",""E01.370.350.825.810.810""],""hierarchy_path"":""Técnicas e Equipamentos Analíticos › E01.370.350.350.810"",""role"":""secondary""}]"
25577,"CSC, 28 anos de idade, evolui há 3 dias com tosse produtiva com expectoração amarelo esverdeada, com sensação febril. Nega tabagismo, etilismo e doenças prévias. Ao exame físico: bom estado geral, eupneico, consciente e orientado. Ritmo cardíaco regular em 2 tempos FC: 85 bpm PA: 120 x 70 mmHg. MV presente bilateralmente com crepitações finas em base esquerda FR: 20 ipm. Abdome e membros inferiores sem anormalidades. Apresenta exames complementares abaixo: Sobre o caso acima assinale a alternativa correta:",Necessita ser internado e fazer antibioticoterapia endovenosa (cefalosporina de 3ª geração + macrolideo) por apresentar infiltrado multilobar.,"Por apresentar escore britânico CURB-65 de 0, não necessita internar e deve fazer uso VO de amoxicilina 875 mg de 12/12h por 07 dias.","Não necessita internação hospitalar, mas deve usar VO amoxicilina 500mg 8/8 horas associada com azitromicina 500mg/dia.",Necessita internação hospitalar por apresentar CURB-65 de 2 e fazer uso de levofloxacino endovenoso.,,B,,2024,CESUPA,,PA,,,,false,"[{""term"":""Pneumonia Necrosante"",""code"":""56377"",""tree_ids"":[""C01.748.610.608"",""C08.381.677.608"",""C08.730.610.608""],""hierarchy_path"":""Doenças › C01.748.610.608"",""role"":""primary""}]"
